No,sales,price,brand,feat
18703,6144,2.66,minute.maid,0
18704,5248,2.66,minute.maid,0
18705,5760,2.66,minute.maid,0
18706,26944,1.99,minute.maid,1
18707,5056,2.66,minute.maid,0
18708,3264,2.69,minute.maid,0
18709,4736,2.69,minute.maid,0
18710,3264,2.69,minute.maid,0
18711,4224,2.44,minute.maid,0
18712,16000,1.99,minute.maid,1
18713,4160,2.35,minute.maid,1
18714,5312,2.69,minute.maid,0
18715,22528,2.29,minute.maid,1
18716,5696,2.3,minute.maid,0
18717,2368,2.65,minute.maid,1
18718,46463.99999,1.99,minute.maid,1
18719,30912,1.96,minute.maid,1
18720,13120,1.69,minute.maid,0
18721,12672,1.74,minute.maid,0
18722,19968,1.99,minute.maid,1
18723,3840,2.62,minute.maid,0
18724,3584,2.47,minute.maid,0
18725,46463.99999,2.19,minute.maid,1
18726,15360,1.59,dominicks,1
18727,2560,2.49,dominicks,0
18728,2048,2.49,dominicks,0
18729,4800,2.49,dominicks,0
18730,2240,2.49,dominicks,0
18731,1536,2.49,dominicks,0
18732,11200,2.49,dominicks,0
18733,8192,2.09,dominicks,1
18734,3648,2.09,dominicks,0
18735,3520,2.09,dominicks,0
18736,2688,2.09,dominicks,0
18737,37824.00001,1.89,dominicks,1
18738,9792,1.89,dominicks,0
18739,12736,1.89,dominicks,0
18740,9472,1.79,dominicks,0
18741,42496.00001,1.79,dominicks,1
18742,7424,1.79,dominicks,0
18743,2240,2.49,dominicks,0
18744,84863.99999,1.24,dominicks,1
18745,1920,1.59,dominicks,0
18746,18240,1.59,dominicks,1
18747,19776,1.29,dominicks,0
18748,34623.99999,0.99,dominicks,0
18749,23232.00001,1.59,dominicks,1
18750,47807.99998,2.49,dominicks,1
18751,19264,2.19,dominicks,0
18752,55936,1.39,dominicks,1
18753,6272,2.19,dominicks,0
18754,9152,2.19,dominicks,0
18755,3136,2.19,dominicks,0
18756,132480.0001,0.99,dominicks,1
18757,19328,2.19,dominicks,0
18758,16384,2.19,dominicks,0
18759,56639.99998,1.49,dominicks,1
18760,20416,1.49,dominicks,0
18761,1984,2.19,dominicks,0
18762,4864,2.19,dominicks,0
18763,15808,1.99,dominicks,1
18764,93760.00002,1.09,dominicks,1
18765,4288,2.19,dominicks,0
18766,10560,2.19,dominicks,0
18767,28672.00001,1.59,dominicks,1
18768,27520,1.59,dominicks,0
18769,7808,1.59,dominicks,0
18770,149952,0.99,dominicks,1
18771,1536,2.19,dominicks,1
18772,2560,2.19,dominicks,0
18773,1344,2.19,dominicks,0
18774,6784,2.19,dominicks,0
18775,41152.00002,1.59,dominicks,1
18776,9536,1.59,dominicks,0
18777,3712,2.09,dominicks,0
18778,13824,1.41,dominicks,1
18779,14400,1.12,dominicks,0
18780,3520,1.89,dominicks,0
18781,6592,1.68,dominicks,0
18782,27199.99999,1.59,dominicks,1
18783,13824,1.61,dominicks,0
18784,7040,1.34,dominicks,0
18785,77440,0.99,dominicks,1
18786,9600,1.27,dominicks,0
18787,38208.00001,1.49,dominicks,1
18788,5824,1.46,dominicks,0
18789,8320,1.39,dominicks,0
18790,9472,1.39,dominicks,0
18791,9216,1.44,dominicks,0
18792,13504,1.59,dominicks,1
18793,11136,1.59,dominicks,0
18794,13504,1.54,dominicks,0
18795,38016.00001,1.49,dominicks,1
18796,8512,1.55,dominicks,0
18797,5120,1.89,dominicks,0
18798,4416,1.8,dominicks,0
18799,10304,1.69,dominicks,1
18800,7104,1.75,dominicks,0
18801,6144,1.89,dominicks,0
18802,21568,1.5,dominicks,1
18803,21056,1.59,dominicks,0
18804,31488,1.59,dominicks,1
18805,7872,1.61,dominicks,0
18806,9472,1.69,dominicks,1
18807,12416,1.69,dominicks,0
18808,2880,1.73,dominicks,0
18809,3712,1.76,dominicks,0
18810,19648,1.52,dominicks,0
18811,49088.00001,1.29,dominicks,0
18812,12608,1.29,dominicks,0
18813,6976,1.46,dominicks,0
18814,12032,1.69,dominicks,0
18815,12864,1.54,dominicks,0
18816,44160,1.39,dominicks,1
18817,14400,1.44,dominicks,0
18818,34751.99999,1.59,dominicks,0
18819,9920,1.65,dominicks,0
18820,7104,1.89,dominicks,0
18821,8960,1.37,dominicks,0
18822,70399.99999,1.29,dominicks,1
18823,24832,1.37,dominicks,0
18824,14976,1.89,dominicks,0
18825,8384,1.92,dominicks,0
18826,11328,1.99,dominicks,0
18827,15488,1.69,dominicks,0
18828,58304.00002,1.69,dominicks,0
18829,34175.99999,1.73,dominicks,0
18830,11840,1.99,dominicks,0
18831,5824,1.99,dominicks,0
18832,4672,1.99,dominicks,0
18833,6016,1.72,dominicks,0
18834,10624,1.45,dominicks,0
18835,14464,1.09,dominicks,0
18836,10176,1.69,dominicks,0
18837,35647.99999,1.49,dominicks,1
18838,6464,1.89,dominicks,1
18839,6016,1.93,dominicks,0
18840,18496,1.23,dominicks,0
18841,16448,1.08,dominicks,0
18842,4480,1.99,dominicks,0
18843,3840,1.99,dominicks,0
18844,3776,1.73,dominicks,0
18845,28224.00001,1.49,dominicks,0
18846,7040,1.79,dominicks,0
18847,8512,3.19,tropicana,0
18848,7808,3.19,tropicana,0
18849,6144,3.19,tropicana,0
18850,7040,3.19,tropicana,0
18851,7808,3.19,tropicana,0
18852,8064,3.19,tropicana,0
18853,7616,3.19,tropicana,0
18854,5568,3.19,tropicana,0
18855,6080,3.19,tropicana,0
18856,6784,3.19,tropicana,0
18857,7872,3.19,tropicana,0
18858,6784,3.19,tropicana,0
18859,9216,3.19,tropicana,0
18860,13312,3.19,tropicana,1
18861,8256,3.19,tropicana,0
18862,6336,3.04,tropicana,0
18863,6336,3.04,tropicana,0
18864,7168,3.04,tropicana,0
18865,6592,3.04,tropicana,0
18866,8384,3.19,tropicana,0
18867,15168,2.99,tropicana,0
18868,13312,2.99,tropicana,0
18869,7040,2.99,tropicana,0
18870,9088,2.99,tropicana,0
18871,50111.99998,2.39,tropicana,0
18872,7936,2.59,tropicana,0
18873,6656,2.59,tropicana,0
18874,6208,2.99,tropicana,0
18875,9216,2.99,tropicana,0
18876,24832,2.49,tropicana,0
18877,6272,2.99,tropicana,0
18878,6848,2.99,tropicana,0
18879,7360,2.99,tropicana,0
18880,6080,2.99,tropicana,0
18881,7104,2.99,tropicana,0
18882,6336,2.99,tropicana,0
18883,65280.00002,1.49,tropicana,1
18884,12864,2.99,tropicana,0
18885,58944.00002,1.99,tropicana,1
18886,10432,2.99,tropicana,0
18887,56128.00002,1.99,tropicana,1
18888,38080,1.99,tropicana,0
18889,6720,2.99,tropicana,0
18890,29760,2.29,tropicana,1
18891,5184,2.99,tropicana,0
18892,8384,2.99,tropicana,0
18893,67136.00002,1.99,tropicana,0
18894,19200,1.99,tropicana,0
18895,8640,2.99,tropicana,0
18896,16128,2.17,tropicana,0
18897,49279.99999,1.99,tropicana,0
18898,9728,2.26,tropicana,0
18899,13312,2.54,tropicana,1
18900,26880.00001,2.19,tropicana,0
18901,6656,2.44,tropicana,0
18902,7168,2.99,tropicana,0
18903,8064,2.99,tropicana,0
18904,6976,2.99,tropicana,0
18905,43584.00002,1.99,tropicana,1
18906,6976,2.72,tropicana,0
18907,8960,2.61,tropicana,1
18908,6720,2.99,tropicana,0
18909,5888,2.97,tropicana,0
18910,6784,2.94,tropicana,0
18911,6912,2.94,tropicana,0
18912,6016,2.94,tropicana,0
18913,6592,2.94,tropicana,0
18914,13696,2.95,tropicana,0
18915,7680,2.99,tropicana,0
18916,69504.00001,1.99,tropicana,1
18917,11968,2.6,tropicana,0
18918,11712,2.99,tropicana,0
18919,8512,2.99,tropicana,0
18920,9408,2.74,tropicana,0
18921,12160,2.39,tropicana,0
18922,11392,2.35,tropicana,0
18923,8512,2.29,tropicana,0
18924,5824,2.51,tropicana,0
18925,5888,2.89,tropicana,0
18926,6464,2.89,tropicana,0
18927,7616,2.89,tropicana,0
18928,46272.00002,1.99,tropicana,1
18929,3776,2.89,tropicana,0
18930,76799.99999,1.99,tropicana,1
18931,36672,1.94,tropicana,0
18932,64256.00002,1.79,tropicana,0
18933,8768,2.19,tropicana,0
18934,15168,2.74,tropicana,0
18935,23168,2.5,tropicana,1
18936,23104.00001,2.55,tropicana,0
18937,6656,2.89,tropicana,0
18938,9536,2.48,tropicana,0
18939,34368,2.16,tropicana,1
18940,14208,2.89,tropicana,0
18941,10176,2.89,tropicana,0
18942,6592,2.89,tropicana,0
18943,8064,2.89,tropicana,0
18944,76351.99997,2.49,tropicana,1
18945,19136,2.23,tropicana,0
18946,62208.00001,1.99,tropicana,1
18947,6784,2.88,tropicana,1
18948,11008,2.69,tropicana,0
18949,7296,2.89,tropicana,0
18950,6400,2.89,tropicana,0
18951,4672,2.89,tropicana,0
18952,5632,2.87,tropicana,0
18953,9600,2.79,tropicana,1
18954,5952,2.89,tropicana,0
18955,8960,2.79,tropicana,1
18956,8192,2.68,tropicana,0
18957,22655.99999,2.49,tropicana,1
18958,12736,2.6,tropicana,0
18959,10432,2.82,tropicana,0
18960,7872,2.69,tropicana,1
18961,7424,2.69,tropicana,0
18962,6208,2.62,minute.maid,0
18963,7744,2.62,minute.maid,0
18964,47552,2.59,minute.maid,1
18965,4608,2.62,minute.maid,0
18966,13376,2.62,minute.maid,0
18967,29440,2.39,minute.maid,1
18968,4544,2.62,minute.maid,0
18969,79232.00003,1.99,minute.maid,1
18970,3904,2.62,minute.maid,0
18971,6656,2.62,minute.maid,0
18972,6720,2.62,minute.maid,0
18973,41856.00001,2.19,minute.maid,1
18974,5632,2.62,minute.maid,0
18975,10944,2.62,minute.maid,0
18976,48000.00001,1.99,minute.maid,1
18977,6656,2.43,minute.maid,0
18978,5120,2.62,minute.maid,0
18979,63040.00003,1.99,minute.maid,1
18980,5440,2.62,minute.maid,0
18981,91071.99996,1.99,minute.maid,1
18982,17088,1.99,minute.maid,0
18983,20544,2.62,minute.maid,0
18984,53312.00003,1.99,minute.maid,1
18985,16640,1.99,minute.maid,0
18986,13440,1.99,minute.maid,0
18987,8448,2.17,minute.maid,0
18988,7680,2.17,minute.maid,0
18989,64832.00003,1.99,minute.maid,1
18990,9664,2.17,minute.maid,0
18991,11328,2.12,minute.maid,0
18992,6400,2.12,minute.maid,0
18993,30847.99999,2.12,minute.maid,0
18994,52607.99998,1.99,minute.maid,1
18995,6528,2.17,minute.maid,0
18996,26496,2.17,minute.maid,0
18997,172672,1.69,minute.maid,1
18998,51263.99998,1.69,minute.maid,0
18999,10176,2.17,minute.maid,1
19000,9856,1.99,minute.maid,0
19001,9664,1.99,minute.maid,0
19002,7872,1.99,minute.maid,0
19003,28032.00001,1.99,minute.maid,0
19004,190656,1.39,minute.maid,1
19005,11456,1.99,minute.maid,0
19006,9664,1.99,minute.maid,0
19007,14016,1.99,minute.maid,0
19008,9536,1.99,minute.maid,0
19009,36864,1.49,minute.maid,1
19010,23487.99999,1.8,minute.maid,0
19011,84480.00001,1.69,minute.maid,1
19012,8512,1.77,minute.maid,0
19013,11072,1.99,minute.maid,0
19014,7360,1.99,minute.maid,0
19015,9216,1.99,minute.maid,0
19016,6336,1.99,minute.maid,0
19017,23615.99999,1.44,minute.maid,0
19018,115008,1.29,minute.maid,1
19019,7104,1.99,minute.maid,0
19020,8192,1.99,minute.maid,0
19021,31807.99999,1.99,minute.maid,1
19022,11840,1.95,minute.maid,0
19023,14144,1.84,minute.maid,0
19024,16896,1.79,minute.maid,0
19025,11264,1.83,minute.maid,0
19026,296704.0001,1.69,minute.maid,1
19027,17792,1.98,minute.maid,0
19028,71423.99998,1.49,minute.maid,0
19029,10368,1.99,minute.maid,0
19030,8896,1.95,minute.maid,0
19031,12736,1.99,minute.maid,0
19032,8768,1.99,minute.maid,0
19033,9856,1.99,minute.maid,0
19034,8192,1.99,minute.maid,0
19035,9216,1.99,minute.maid,0
19036,38783.99998,1.99,minute.maid,1
19037,18368,1.99,minute.maid,0
19038,6336,2.1,minute.maid,0
19039,17600,2.49,minute.maid,1
19040,14272,2.49,minute.maid,1
19041,8128,2.45,minute.maid,0
19042,6080,2.2,minute.maid,0
19043,8832,1.99,minute.maid,0
19044,170688.0001,1.99,minute.maid,1
19045,17856,2.06,minute.maid,0
19046,9024,2.14,minute.maid,0
19047,34112.00002,1.99,minute.maid,1
19048,20736,2.04,minute.maid,0
19049,8832,2.13,minute.maid,0
19050,34815.99999,1.99,minute.maid,1
19051,18496,2.07,minute.maid,0
19052,6592,2.39,minute.maid,0
19053,56512,1.79,minute.maid,1
19054,3840,2.39,minute.maid,0
19055,6784,2.39,minute.maid,0
19056,7168,2.39,minute.maid,0
19057,53823.99998,1.79,minute.maid,1
19058,7232,2.41,minute.maid,0
19059,3456,2.49,minute.maid,0
19060,4416,2.49,minute.maid,0
19061,4736,2.49,minute.maid,0
19062,5312,2.3,minute.maid,0
19063,24704,1.99,minute.maid,1
19064,4736,2.29,minute.maid,1
19065,6080,2.49,minute.maid,0
19066,57856.00001,2.29,minute.maid,1
19067,4800,2.48,minute.maid,0
19068,3776,2.43,minute.maid,1
19069,92480.00001,1.99,minute.maid,1
19070,54336.00002,1.95,minute.maid,1
19071,40063.99998,1.69,minute.maid,0
19072,16192,1.74,minute.maid,0
19073,26175.99999,1.99,minute.maid,1
19074,18176,1.84,minute.maid,0
19075,5888,2.29,minute.maid,0
19076,66944,2.09,minute.maid,1
19077,7296,2.29,dominicks,0
19078,7104,2.29,dominicks,0
19079,4224,2.29,dominicks,0
19080,7360,2.29,dominicks,0
19081,8128,2.29,dominicks,0
19082,6784,2.09,dominicks,1
19083,3328,2.09,dominicks,0
19084,3520,2.09,dominicks,0
19085,3904,2.09,dominicks,0
19086,76288,1.89,dominicks,1
19087,14016,1.89,dominicks,0
19088,36415.99998,1.89,dominicks,0
19089,23487.99999,1.79,dominicks,0
19090,11392,1.79,dominicks,0
19091,8320,2.29,dominicks,0
19092,189120,1.14,dominicks,1
19093,2496,1.59,dominicks,0
19094,20736,1.59,dominicks,1
19095,36160.00002,1.29,dominicks,0
19096,44416.00001,0.99,dominicks,0
19097,28480.00001,1.59,dominicks,1
19098,97471.99998,2.29,dominicks,1
19099,33728,1.89,dominicks,0
19100,131328,1.39,dominicks,1
19101,18368,1.89,dominicks,0
19102,316735.9999,0.99,dominicks,1
19103,4032,1.89,dominicks,0
19104,21696,1.89,dominicks,0
19105,133312.0001,1.49,dominicks,1
19106,38655.99999,1.49,dominicks,0
19107,4864,1.89,dominicks,0
19108,14528,1.89,dominicks,0
19109,14016,1.89,dominicks,1
19110,212032.0001,0.94,dominicks,1
19111,5056,1.89,dominicks,0
19112,13440,1.89,dominicks,0
19113,71423.99998,1.59,dominicks,1
19114,23872,1.59,dominicks,0
19115,9024,1.59,dominicks,0
19116,302399.9999,0.99,dominicks,1
19117,18112,1.89,dominicks,1
19118,9984,1.89,dominicks,0
19119,5056,1.89,dominicks,0
19120,18304,1.89,dominicks,0
19121,93439.99999,1.59,dominicks,1
19122,114432,1.59,dominicks,0
19123,6464,1.69,dominicks,0
19124,34303.99999,1.26,dominicks,1
19125,20672,1.29,dominicks,0
19126,35456,1.46,dominicks,0
19127,23232.00001,1.44,dominicks,0
19128,39168.00001,1.61,dominicks,0
19129,20480,1.46,dominicks,0
19130,204352,0.99,dominicks,1
19131,16832,1.21,dominicks,0
19132,67071.99998,1.49,dominicks,1
19133,35200.00001,1.41,dominicks,0
19134,74752.00002,1.38,dominicks,0
19135,30208,1.39,dominicks,0
19136,21504,1.45,dominicks,0
19137,26624.00001,1.59,dominicks,1
19138,24704,1.59,dominicks,0
19139,26560.00001,1.55,dominicks,0
19140,82623.99998,1.49,dominicks,1
19141,24640.00001,1.56,dominicks,0
19142,18112,1.69,dominicks,0
19143,6656,1.69,dominicks,0
19144,25344.00001,1.69,dominicks,1
19145,22655.99999,1.69,dominicks,0
19146,30336,1.69,dominicks,0
19147,63807.99998,1.5,dominicks,1
19148,52544.00001,1.59,dominicks,0
19149,58176.00003,1.59,dominicks,1
19150,33792,1.62,dominicks,0
19151,28480.00001,1.69,dominicks,1
19152,27328.00001,1.69,dominicks,0
19153,8256,1.69,dominicks,0
19154,16256,1.69,dominicks,0
19155,27967.99999,1.48,dominicks,0
19156,129856,1.29,dominicks,0
19157,17152,1.36,dominicks,0
19158,8320,1.69,dominicks,0
19159,16512,1.69,dominicks,0
19160,23999.99999,1.53,dominicks,0
19161,121408,1.39,dominicks,1
19162,22720,1.47,dominicks,0
19163,75072,1.59,dominicks,0
19164,19968,1.62,dominicks,0
19165,16128,1.69,dominicks,0
19166,24959.99999,1.39,dominicks,0
19167,171136,1.29,dominicks,1
19168,59776.00002,1.37,dominicks,0
19169,41792.00002,1.69,dominicks,0
19170,30719.99999,1.71,dominicks,0
19171,25599.99999,1.79,dominicks,0
19172,16256,1.69,dominicks,0
19173,165376,1.69,dominicks,0
19174,70015.99998,1.71,dominicks,0
19175,42624,1.79,dominicks,0
19176,27967.99999,1.79,dominicks,0
19177,17408,1.79,dominicks,0
19178,21760,1.77,dominicks,0
19179,23999.99999,1.39,dominicks,0
19180,22784,1.77,dominicks,0
19181,13056,1.68,dominicks,0
19182,76480.00002,1.49,dominicks,1
19183,30143.99999,1.69,dominicks,1
19184,32896.00001,1.72,dominicks,0
19185,43327.99999,1.28,dominicks,0
19186,14144,1.37,dominicks,0
19187,11456,1.74,dominicks,0
19188,15872,1.66,dominicks,0
19189,25984,1.58,dominicks,0
19190,82240.00003,1.49,dominicks,0
19191,27392,1.63,dominicks,0
19192,3648,3.19,tropicana,0
19193,2560,3.19,tropicana,0
19194,2816,3.19,tropicana,0
19195,2240,3.19,tropicana,0
19196,2624,3.19,tropicana,0
19197,2432,3.19,tropicana,0
19198,1984,3.19,tropicana,0
19199,2432,3.19,tropicana,0
19200,2816,3.19,tropicana,0
19201,1280,3.19,tropicana,0
19202,1920,3.19,tropicana,0
19203,1216,3.19,tropicana,0
19204,1600,3.19,tropicana,0
19205,3456,3.19,tropicana,0
19206,2176,3.19,tropicana,0
19207,3776,3.19,tropicana,1
19208,2240,3.19,tropicana,0
19209,1792,3.04,tropicana,0
19210,1984,3.04,tropicana,0
19211,2048,3.04,tropicana,0
19212,2368,3.04,tropicana,0
19213,3072,3.19,tropicana,0
19214,4160,2.99,tropicana,0
19215,3264,2.99,tropicana,0
19216,1664,2.99,tropicana,0
19217,1792,2.99,tropicana,0
19218,11008,2.39,tropicana,0
19219,5952,2.39,tropicana,0
19220,4672,2.99,tropicana,0
19221,4096,2.59,tropicana,0
19222,2496,2.59,tropicana,0
19223,2432,2.99,tropicana,0
19224,3456,2.99,tropicana,0
19225,4992,2.49,tropicana,0
19226,2560,2.99,tropicana,0
19227,2368,2.99,tropicana,0
19228,2112,2.99,tropicana,0
19229,2240,2.99,tropicana,0
19230,1728,2.99,tropicana,0
19231,32832.00002,1.49,tropicana,1
19232,6208,2.99,tropicana,0
19233,20928,1.99,tropicana,1
19234,9152,2.99,tropicana,0
19235,22912.00001,1.99,tropicana,1
19236,7872,1.99,tropicana,0
19237,2304,2.99,tropicana,0
19238,7936,2.29,tropicana,1
19239,1984,2.99,tropicana,0
19240,4416,2.99,tropicana,0
19241,5632,1.99,tropicana,0
19242,2560,2.99,tropicana,0
19243,7808,1.99,tropicana,0
19244,5824,2.11,tropicana,0
19245,4672,2.54,tropicana,1
19246,7168,2.19,tropicana,0
19247,3456,2.41,tropicana,0
19248,2240,2.99,tropicana,0
19249,1856,2.99,tropicana,0
19250,2624,2.99,tropicana,0
19251,28159.99999,1.99,tropicana,1
19252,2880,2.75,tropicana,0
19253,3200,2.57,tropicana,1
19254,3008,2.99,tropicana,0
19255,2368,2.97,tropicana,0
19256,1920,2.94,tropicana,0
19257,2176,2.94,tropicana,0
19258,3072,2.94,tropicana,0
19259,2752,2.94,tropicana,0
19260,4096,2.96,tropicana,0
19261,4096,2.99,tropicana,0
19262,30527.99999,1.99,tropicana,1
19263,4928,2.53,tropicana,0
19264,2560,2.99,tropicana,0
19265,2048,2.99,tropicana,0
19266,3008,2.73,tropicana,0
19267,5120,2.39,tropicana,0
19268,5376,2.34,tropicana,0
19269,4288,2.29,tropicana,0
19270,6144,2.02,tropicana,0
19271,1792,2.89,tropicana,0
19272,2240,2.89,tropicana,0
19273,2560,2.89,tropicana,0
19274,9344,1.99,tropicana,1
19275,2240,2.89,tropicana,0
19276,18624,1.99,tropicana,1
19277,6208,1.79,tropicana,0
19278,25984,1.79,tropicana,0
19279,23936.00001,1.53,tropicana,0
19280,11136,2.71,tropicana,0
19281,7040,2.5,tropicana,1
19282,3904,2.59,tropicana,0
19283,2112,2.89,tropicana,0
19284,4416,2.45,tropicana,0
19285,15680,2.16,tropicana,1
19286,3264,2.89,tropicana,0
19287,2176,2.89,tropicana,0
19288,3136,2.89,tropicana,0
19289,43327.99999,2.49,tropicana,1
19290,6016,2.21,tropicana,0
19291,26496,1.99,tropicana,1
19292,2624,2.89,tropicana,1
19293,3584,2.69,tropicana,0
19294,2816,2.89,tropicana,0
19295,2688,2.89,tropicana,0
19296,1984,2.89,tropicana,0
19297,2432,2.86,tropicana,0
19298,3584,2.79,tropicana,1
19299,2560,2.89,tropicana,0
19300,5696,2.79,tropicana,1
19301,2944,2.69,tropicana,0
19302,9152,2.49,tropicana,1
19303,4928,2.58,tropicana,0
19304,4288,2.96,tropicana,0
19305,3072,2.79,tropicana,1
19306,1728,2.94,tropicana,0
19307,2560,2.62,minute.maid,0
19308,35584.00001,1.99,minute.maid,1
19309,3200,2.62,minute.maid,0
19310,2560,2.62,minute.maid,0
19311,17920,2.59,minute.maid,1
19312,2752,2.62,minute.maid,0
19313,2368,2.62,minute.maid,0
19314,8320,2.39,minute.maid,1
19315,2048,2.62,minute.maid,0
19316,30272,1.99,minute.maid,1
19317,2368,2.62,minute.maid,0
19318,2752,2.62,minute.maid,0
19319,19264,2.19,minute.maid,1
19320,2560,2.62,minute.maid,0
19321,4032,2.62,minute.maid,0
19322,7680,2.62,minute.maid,0
19323,31936,1.99,minute.maid,1
19324,3584,2.46,minute.maid,0
19325,2112,2.62,minute.maid,0
19326,24064.00001,1.99,minute.maid,1
19327,3392,2.62,minute.maid,0
19328,33216.00002,1.99,minute.maid,1
19329,9920,1.99,minute.maid,0
19330,7424,2.62,minute.maid,0
19331,22143.99999,1.99,minute.maid,1
19332,7232,1.99,minute.maid,0
19333,9152,1.99,minute.maid,0
19334,4864,1.99,minute.maid,0
19335,6592,1.99,minute.maid,0
19336,2816,2.17,minute.maid,0
19337,3456,2.17,minute.maid,0
19338,29503.99999,1.99,minute.maid,1
19339,4672,2.17,minute.maid,0
19340,5120,2.12,minute.maid,0
19341,5504,2.12,minute.maid,0
19342,16576,1.99,minute.maid,1
19343,2624,2.17,minute.maid,0
19344,12096,2.17,minute.maid,0
19345,59584.00002,1.69,minute.maid,1
19346,15744,1.69,minute.maid,0
19347,4032,2.17,minute.maid,1
19348,4032,1.99,minute.maid,0
19349,3776,1.99,minute.maid,0
19350,3776,1.99,minute.maid,0
19351,17152,1.99,minute.maid,0
19352,90624.00004,1.39,minute.maid,1
19353,5376,1.99,minute.maid,0
19354,4992,1.99,minute.maid,0
19355,3904,1.99,minute.maid,0
19356,30656.00001,1.49,minute.maid,1
19357,8448,1.83,minute.maid,0
19358,4032,1.99,minute.maid,0
19359,3776,1.99,minute.maid,0
19360,4416,1.99,minute.maid,0
19361,4288,1.99,minute.maid,0
19362,2624,1.99,minute.maid,0
